order_id,customer_id,order_date,status,shipping_city,shipping_state,discount,tax,total_amount
ORD000323,CUST00264,2023-01-10,Completed,Jacksonville,FL,0,79.54,1073.79
ORD000324,CUST00241,2024-05-14,Completed,San Jose,CA,0,123.48,1666.99
ORD000325,CUST00056,2024-01-09,Completed,Atlanta,GA,0,30.46,411.18
ORD000326,CUST00184,2024-03-25,Completed,Orlando,FL,0,57.63,778.03
ORD000327,CUST00462,2023-10-19,Completed,Fort Worth,TX,0,64.1,865.3
ORD000328,CUST00251,2023-07-23,Completed,Chicago,IL,47.98,157.3,2075.52
ORD000329,CUST00380,2025-01-01,Cancelled,Kansas City,MO,0,120.57,-60.01
ORD000330,CUST99999,2023-04-21,Completed,Miami,FL,6.31,56.11,751.16
ORD000331,CUST00223,2025-04-29,Completed,San Francisco,CA,0,156.27,2109.62
ORD000332,CUST00374,2024-05-12,Completed,Salt Lake City,UT,0,69.55,938.87
ORD000333,CUST00342,2025-02-24,Completed,Jacksonville,FL,0,43.34,585.13
ORD000334,CUST00097,2024-12-24,Completed,Tampa,FL,5.15,117.3,1578.45
ORD000335,CUST00075,2023-05-16,Completed,San Jose,CA,0,44.98,607.23
ORD000336,CUST00157,2023-07-24,Completed,Tampa,FL,0,9.67,130.56
ORD000337,CUST00156,2024-03-12,Completed,Charlotte,NC,0,82.36,1111.89
ORD000338,CUST00094,2023-10-15,Completed,San Diego,CA,35.58,40.72,514.14
ORD000339,CUST00052,2024-11-07,Completed,Chicago,IL,10.6,76.37,1020.45
ORD000340,CUST00007,2024-05-18,Completed,Tampa,FL,0,49.81,672.44
ORD000341,CUST00122,2025-01-29,Completed,Dallas,TX,37.15,94.88,1243.77
ORD000342,CUST00309,2024-01-29,Completed,Seattle,WA,0,18.45,249.05
ORD000343,CUST00039,2025-06-24,Completed,San Diego,CA,9.52,113.22,1518.93
ORD000344,CUST00099,2024-04-30,Completed,Detroit,MI,10.1,115.77,1552.79
ORD000345,CUST00178,2023-09-16,Completed,Minneapolis,MN,37.97,135.62,1792.9
ORD000346,CUST00269,2025-01-04,Completed,Las Vegas,NV,0,70.68,954.21
ORD000347,CUST00407,2023-10-08,Completed,Los Angeles,CA,6.45,8.8,112.33
ORD000348,CUST00261,2024-02-12,Cancelled,Fort Worth,TX,0,85.94,-92.5
ORD000349,CUST00082,2024-02-04,Completed,Miami,FL,0,44.6,602.16
ORD000350,CUST00269,2023-01-10,Completed,Columbus,OH,39.53,73.74,955.98
ORD000351,CUST00115,2023-08-14,Completed,Indianapolis,IN,0,44.13,595.79
ORD000352,CUST00475,2023-10-26,Completed,Chicago,IL,0,25.07,338.39
ORD000353,CUST00108,2025-03-20,Completed,Dallas,TX,0,156.84,2117.29
ORD000354,CUST00453,2023-12-22,Completed,San Diego,CA,48.61,53.01,667.03
ORD000355,CUST00375,2024-02-23,Cancelled,Indianapolis,IN,14.74,157.67,-98.96
ORD000356,CUST00400,2023-01-17,Completed,Seattle,WA,0,156.64,2114.59
ORD000357,CUST00419,2024-12-05,Cancelled,San Antonio,TX,0,105.17,-36.57
ORD000358,CUST00203,2023-10-03,Completed,Orlando,FL,0,101.36,1368.37
ORD000359,CUST00093,2025-01-17,Completed,San Jose,CA,18.43,144.5,1932.36
ORD000360,CUST00093,2025-06-02,Completed,Raleigh,NC,0,91.83,1239.75
ORD000361,CUST00074,2023-06-16,Completed,Denver,CO,40.87,110.48,1450.6
ORD000362,CUST00373,2024-04-10,Completed,Phoenix,AZ,48.52,17.48,187.42
ORD000363,CUST99999,2024-01-22,Completed,New York,NY,0,19.03,256.9
ORD000364,CUST00007,2025-02-27,Completed,Chicago,IL,0,24.19,326.61
ORD000365,CUST00044,2023-04-19,Pending,New York,NY,0,131.21,1771.36
ORD000366,CUST00170,2025-02-16,Completed,Fort Worth,TX,0,71.98,971.75
ORD000367,CUST00011,2023-02-27,Completed,Salt Lake City,UT,0,43.96,593.52
ORD000368,CUST00001,2023-10-31,Completed,Chicago,IL,0,142.01,1917.19
ORD000369,CUST00472,2024-03-13,Completed,Charlotte,NC,0,57.56,777.11
ORD000370,CUST00053,2025-01-02,Completed,Miami,FL,5.62,28.46,378.57
ORD000371,CUST00044,2024-09-22,Completed,Denver,CO,0,58.7,792.48
ORD000372,CUST00218,2023-07-02,Completed,Chicago,IL,0,54.64,737.63
ORD000373,CUST00054,2024-12-04,Returned,San Jose,CA,0,131.1,1769.87
ORD000374,CUST00409,2024-11-08,Pending,Seattle,WA,0,43.64,589.13
ORD000375,CUST00370,2025-06-01,Cancelled,Phoenix,AZ,7.43,105.49,1416.65
ORD000376,CUST00066,2023-04-26,Cancelled,Salt Lake City,UT,0,153.6,2073.58
ORD000377,CUST00171,2023-12-28,Cancelled,Jacksonville,FL,0,68.74,-58.61
ORD000378,CUST00118,2024-10-31,Cancelled,Dallas,TX,19.16,88.62,-50.74
ORD000379,CUST00384,2025-01-02,Completed,Miami,FL,0,93.14,1257.34
ORD000380,CUST00186,2023-08-29,Completed,Charlotte,NC,0,33.8,456.29
ORD000381,CUST00444,2023-04-23,Pending,Salt Lake City,UT,0,56.94,768.65
ORD000382,CUST00108,2023-05-28,Completed,Dallas,TX,27.58,149.12,1985.6
ORD000383,CUST00376,2023-05-22,Completed,Charlotte,NC,0,111.81,1509.46
ORD000384,CUST00038,2024-03-10,Completed,Los Angeles,CA,0,112.7,1521.48
ORD000385,CUST00126,2025-06-10,Returned,Salt Lake City,UT,0,24.87,335.71
ORD000386,CUST00384,2025-05-01,Completed,Phoenix,AZ,7.49,30.5,404.21
ORD000387,CUST00147,2025-01-09,Completed,Boston,MA,0,125.37,1692.54
ORD000388,CUST00203,2025-06-21,Completed,San Diego,CA,30.21,29.1,362.58
ORD000389,CUST00293,2025-06-15,Completed,Tampa,FL,0,114.29,1542.88
ORD000390,CUST00487,2024-03-09,Completed,Boston,MA,13.59,16.16,204.6
ORD000391,CUST00419,2024-02-15,Cancelled,Dallas,TX,10.95,30.7,-44.07
ORD000392,CUST00332,2024-10-30,Completed,Raleigh,NC,41.36,27.71,332.7
ORD000393,CUST00172,2023-04-22,Completed,Tampa,FL,0,59.05,797.2
ORD000394,CUST00388,2023-06-16,Completed,Los Angeles,CA,0,11.95,161.28
ORD000395,CUST00290,2023-07-26,Completed,Boston,MA,1.62,44.24,595.57
ORD000396,CUST00159,2025-03-20,Completed,Chicago,IL,0,9.21,124.35
ORD000397,CUST00385,2025-02-08,Pending,New York,NY,0,64.66,872.97
ORD000398,CUST00077,2023-05-13,Cancelled,Atlanta,GA,4.87,66.11,-89.9
ORD000399,CUST00083,2024-01-27,Completed,Los Angeles,CA,0,139.22,1879.47
ORD000400,CUST00414,2023-03-22,Completed,San Jose,CA,4.66,115.4,1553.3
ORD000401,CUST00230,2023-06-14,Cancelled,San Jose,CA,25.08,158.78,-47.67
ORD000402,CUST00350,2024-01-04,Completed,Dallas,TX,47.01,7.94,60.16
ORD000403,CUST00050,2024-09-17,Completed,Miami,FL,47.9,91.4,1185.96
ORD000404,CUST00459,2025-06-10,Completed,New York,NY,0,139.02,1876.74
ORD000405,CUST00144,2024-04-10,Completed,Philadelphia,PA,0,149.55,2018.98
ORD000406,CUST00243,2023-03-14,Completed,Las Vegas,NV,0,123.88,1672.32
ORD000407,CUST00206,2024-03-28,Cancelled,Indianapolis,IN,7.02,21.24,-96.04
ORD000408,CUST00488,2024-11-27,Returned,Minneapolis,MN,0,59.69,805.82
ORD000409,CUST00350,2024-11-29,Completed,Nashville,TN,0,72.89,984.07
ORD000410,CUST00288,2024-10-21,Completed,Chicago,IL,0,126.83,1712.2
ORD000411,CUST00038,2023-04-18,Completed,New York,NY,0,26.66,359.91
ORD000412,CUST00419,2024-04-18,Completed,Charlotte,NC,17.45,75.81,1005.97
ORD000413,CUST00103,2023-07-04,Completed,Raleigh,NC,45.87,147.72,1948.38
ORD000414,CUST00380,2023-11-21,Completed,Atlanta,GA,0,97.33,1313.98
ORD000415,CUST00328,2024-04-10,Completed,Salt Lake City,UT,0,26.27,354.64
ORD000416,CUST00405,2023-02-02,Completed,Columbus,OH,38.71,11.48,116.32
ORD000417,CUST00351,2023-08-07,Pending,Tampa,FL,0,139.09,1877.77
ORD000418,CUST00042,2024-10-12,Completed,Tampa,FL,0,24.05,324.69
ORD000419,CUST00426,2024-04-07,Returned,Boston,MA,26.24,107.67,1427.33
ORD000420,CUST00179,2024-03-14,Completed,Houston,TX,0,120.9,1632.19
ORD000421,CUST00355,2024-07-02,Completed,Minneapolis,MN,8.03,111.96,1503.38
ORD000422,CUST00316,2024-07-28,Returned,Miami,FL,29.86,13.92,158.12
ORD000423,CUST00078,2025-04-23,Completed,San Jose,CA,37.14,118.3,1559.86
ORD000424,CUST00267,2024-05-26,Pending,Raleigh,NC,5.68,155.24,2090.11
ORD000425,CUST00019,2025-05-02,Pending,New York,NY,31.71,102.8,1356.14
ORD000426,CUST00179,2023-07-12,Cancelled,Columbus,OH,0,88.1,1189.35
ORD000427,CUST00009,2024-11-26,Pending,Columbus,OH,0,3.88,52.33
ORD000428,CUST00212,2024-05-29,Returned,Boston,MA,6.24,80.66,1082.7
ORD000429,CUST00059,2025-04-28,Completed,Minneapolis,MN,0,84.47,1140.35
ORD000430,CUST00196,2024-01-18,Completed,Jacksonville,FL,0,95.83,1293.72
ORD000431,CUST00464,2024-12-06,Returned,Denver,CO,31.71,112.81,1491.24
ORD000432,CUST00054,2025-04-05,Pending,San Antonio,TX,4.48,4.2,52.24
ORD000433,CUST00216,2024-09-30,Cancelled,Kansas City,MO,4.99,71.95,-96.74
ORD000434,CUST00487,2024-04-10,Completed,Columbus,OH,0,19.74,266.45
ORD000435,CUST00380,2025-03-23,Completed,San Diego,CA,20.65,131.55,1755.33
ORD000436,CUST00158,2024-01-19,Completed,Atlanta,GA,25.38,43.99,568.48
ORD000437,CUST00192,2023-01-05,Completed,Minneapolis,MN,20.73,4.06,34.08
ORD000438,CUST00330,2024-08-08,Completed,Nashville,TN,12.09,155.8,2091.22
ORD000439,CUST00373,2025-03-31,Returned,Atlanta,GA,21.46,150.4,2008.94
ORD000440,CUST00411,2023-11-22,Completed,Jacksonville,FL,0,70.88,956.94
ORD000441,CUST00470,2024-10-08,Completed,Dallas,TX,0,63.69,859.87
ORD000442,CUST00322,2023-06-12,Returned,Indianapolis,IN,10.19,16.37,210.85
ORD000443,CUST00013,2024-12-25,Completed,San Jose,CA,0,155.63,2100.98
ORD000444,CUST00153,2024-10-11,Pending,Dallas,TX,17.91,39.57,516.31
ORD000445,CUST00027,2023-09-09,Completed,Fort Worth,TX,40.35,61.49,789.79
ORD000446,CUST00236,2023-05-28,Completed,Seattle,WA,31.92,93.37,1228.57
ORD000447,CUST00433,2023-10-17,Completed,San Diego,CA,0,30.21,407.85
ORD000448,CUST00038,2023-08-01,Pending,Las Vegas,NV,0,79.38,1071.63
ORD000449,CUST00325,2023-03-20,Pending,Kansas City,MO,0,68.11,919.53
ORD000450,CUST00061,2023-07-04,Cancelled,Orlando,FL,0,144.74,-36.88
ORD000451,CUST00131,2024-05-10,Pending,Detroit,MI,30.0,2.39,2.32
ORD000452,CUST00111,2023-01-31,Completed,San Diego,CA,0,83.65,1129.28
ORD000453,CUST00355,2023-08-11,Completed,Las Vegas,NV,0,23.55,317.91
ORD000454,CUST00334,2024-05-08,Completed,Dallas,TX,0,16.17,218.27
ORD000455,CUST00099,2025-04-08,Completed,Denver,CO,0,82.8,1117.86
ORD000456,CUST00407,2024-12-04,Completed,Indianapolis,IN,35.87,153.96,2042.6
ORD000457,CUST00383,2023-07-30,Completed,Boston,MA,24.39,141.44,1885.11
ORD000458,CUST00460,2024-09-29,Cancelled,Seattle,WA,0,62.27,840.7
ORD000459,CUST00151,2025-06-29,Completed,Phoenix,AZ,0,82.6,1115.09
ORD000460,CUST00184,2023-04-28,Completed,Portland,OR,0,52.71,711.62
ORD000461,CUST00005,2024-11-03,Completed,San Francisco,CA,0,24.57,331.75
ORD000462,CUST00461,2025-01-04,Completed,Nashville,TN,0,75.32,1016.77
ORD000463,CUST00288,2024-01-30,Completed,Charlotte,NC,0,35.21,475.32
ORD000464,CUST00350,2025-06-23,Completed,Seattle,WA,33.57,92.51,1215.36
ORD000465,CUST00024,2023-11-24,Completed,Tampa,FL,0,9.47,127.8
ORD000466,CUST00122,2023-05-08,Completed,Seattle,WA,0,96.87,1307.7
ORD000467,CUST00068,2024-10-21,Completed,Los Angeles,CA,28.79,2.34,2.75
ORD000468,CUST00049,2024-06-30,Completed,Atlanta,GA,1.96,103.73,1398.43
ORD000469,CUST00253,2023-10-09,Cancelled,Minneapolis,MN,0,56.38,761.11
ORD000470,CUST00432,2024-12-14,Completed,Houston,TX,24.67,103.15,1367.85
ORD000471,CUST99999,2023-04-16,Pending,Las Vegas,NV,0,9.18,123.89
ORD000472,CUST00462,2025-06-01,Pending,San Antonio,TX,21.78,28.56,363.76
ORD000473,CUST00057,2024-07-04,Cancelled,Las Vegas,NV,46.71,139.09,1831.05
ORD000474,CUST00195,2023-03-18,Pending,Houston,TX,0,110.57,1492.65
ORD000475,CUST00076,2023-05-22,Completed,Seattle,WA,0,20.59,277.99
ORD000476,CUST00339,2024-11-15,Completed,Minneapolis,MN,0,85.17,1149.8
ORD000477,CUST00365,2023-11-26,Pending,Kansas City,MO,24.14,16.14,193.76
ORD000478,CUST00040,2025-05-05,Completed,Philadelphia,PA,32.97,118.07,1560.93
ORD000479,CUST00198,2023-03-03,Pending,Phoenix,AZ,0,107.81,1455.4
ORD000480,CUST00440,2023-12-15,Completed,Fort Worth,TX,0,95.14,1284.38
ORD000481,CUST00470,2023-11-16,Cancelled,Nashville,TN,32.76,135.89,1801.79
ORD000482,CUST00143,2024-04-08,Completed,Las Vegas,NV,25.67,125.16,1663.93
ORD000483,CUST00055,2023-11-11,Completed,Tampa,FL,28.86,17.77,211.0
ORD000484,CUST00232,2024-04-16,Completed,San Diego,CA,0,6.13,82.73
ORD000485,CUST00258,2024-07-17,Completed,Portland,OR,0,69.95,944.27
ORD000486,CUST00196,2023-02-24,Completed,Tampa,FL,0,60.17,812.34
ORD000487,CUST00253,2023-07-13,Completed,Tampa,FL,0,95.7,1291.92
ORD000488,CUST00019,2023-02-21,Completed,Tampa,FL,47.95,36.38,443.2
ORD000489,CUST00367,2024-06-28,Completed,Seattle,WA,0,37.47,505.87
ORD000490,CUST00254,2023-04-14,Completed,Atlanta,GA,0,132.13,1783.79
ORD000491,CUST00376,2023-07-28,Completed,Columbus,OH,0,47.22,637.45
ORD000492,CUST00353,2024-05-30,Completed,New York,NY,31.11,118.67,1570.96
ORD000493,CUST00073,2024-11-28,Completed,San Francisco,CA,0,31.28,422.22
ORD000494,CUST00040,2024-03-14,Completed,New York,NY,0,29.72,401.2
ORD000495,CUST00001,2025-05-23,Completed,Austin,TX,0,57.38,774.62
ORD000496,CUST00149,2024-04-28,Returned,Kansas City,MO,0,131.32,1772.79
ORD000497,CUST00172,2023-06-21,Completed,Charlotte,NC,38.76,17.44,196.67
ORD000498,CUST00007,2023-12-26,Completed,Orlando,FL,12.87,78.66,1049.05
ORD000499,CUST00306,2023-12-08,Completed,Portland,OR,38.73,137.34,1815.38
ORD000500,CUST00211,2024-12-03,Completed,Salt Lake City,UT,0,102.94,1389.74
ORD000501,CUST00357,2023-05-26,Completed,Charlotte,NC,0,6.5,87.69
ORD000502,CUST00056,2025-02-01,Completed,Tampa,FL,0,147.43,1990.31
ORD000503,CUST00449,2024-11-26,Returned,Seattle,WA,0,146.12,1972.65
ORD000504,CUST00484,2024-11-26,Completed,Jacksonville,FL,0,54.06,729.83
ORD000505,CUST00063,2023-02-12,Completed,Seattle,WA,0,112.77,1522.4
ORD000506,CUST00239,2024-08-03,Cancelled,Tampa,FL,39.62,47.28,-50.11
ORD000507,CUST00410,2023-10-24,Completed,San Jose,CA,33.22,49.7,637.7
ORD000508,CUST00251,2023-02-11,Completed,Denver,CO,0,132.35,1786.78
ORD000509,CUST00146,2023-12-27,Completed,Boston,MA,0.03,41.43,559.24
ORD000510,CUST00300,2024-12-31,Pending,San Jose,CA,0,159.35,2151.26
ORD000511,CUST00327,2023-02-02,Completed,Philadelphia,PA,0,57.77,779.94
ORD000512,CUST00224,2023-04-11,Completed,Miami,FL,46.01,96.17,1252.3
ORD000513,CUST00291,2023-05-23,Cancelled,Nashville,TN,9.98,23.09,-69.89
ORD000514,CUST00356,2024-01-20,Completed,Raleigh,NC,41.69,16.81,185.28
ORD000515,CUST00211,2024-12-02,Completed,Nashville,TN,23.42,69.34,912.7
ORD000516,CUST00072,2024-07-26,Completed,Raleigh,NC,0,123.06,1661.26
ORD000517,CUST00387,2024-08-17,Cancelled,Boston,MA,0,21.76,-43.44
ORD000518,CUST00236,2024-11-17,Completed,Atlanta,GA,0,129.5,1748.31
ORD000519,CUST00149,2023-10-04,Completed,Houston,TX,32.49,54.42,702.23
ORD000520,CUST00379,2025-06-04,Completed,Salt Lake City,UT,0,118.89,1605.03
ORD000521,CUST00115,2024-06-12,Completed,Houston,TX,0,118.88,1604.92
ORD000522,CUST00103,2023-11-15,Completed,San Jose,CA,46.83,129.21,1697.5
ORD000523,CUST00243,2023-06-06,Completed,San Diego,CA,6.05,16.94,222.68
ORD000524,CUST00248,2024-03-30,Returned,Los Angeles,CA,0,148.29,2001.86
ORD000525,CUST00337,2025-05-11,Returned,Jacksonville,FL,13.01,98.66,1318.91
ORD000526,CUST00124,2024-10-13,Completed,San Diego,CA,0,24.04,324.58
ORD000527,CUST00342,2024-12-17,Completed,Austin,TX,0,77.02,1039.81
ORD000528,CUST00410,2024-05-19,Pending,San Antonio,TX,0,45.19,610.05
ORD000529,CUST00289,2025-04-13,Completed,San Antonio,TX,0,6.03,81.41
ORD000530,CUST00228,2023-11-07,Completed,Miami,FL,0,104.63,1412.47
ORD000531,CUST00082,2023-12-30,Pending,Chicago,IL,23.4,116.13,1544.4
ORD000532,CUST00200,2025-05-31,Completed,Portland,OR,0,56.86,767.55
ORD000533,CUST00367,2023-06-05,Completed,Phoenix,AZ,0,115.52,1559.55
ORD000534,CUST00248,2025-02-19,Completed,Dallas,TX,46.17,12.4,121.29
ORD000535,CUST00270,2024-09-12,Pending,Miami,FL,28.8,148.5,1975.98
ORD000536,CUST00425,2023-11-28,Completed,Indianapolis,IN,0,93.59,1263.42
ORD000537,CUST00479,2023-01-31,Completed,Atlanta,GA,7.96,16.89,220.08
ORD000538,CUST00461,2023-08-26,Completed,Salt Lake City,UT,40.43,117.65,1547.86
ORD000539,CUST00038,2024-01-29,Cancelled,Jacksonville,FL,21.0,11.8,-88.55
ORD000540,CUST00069,2024-09-13,Cancelled,Orlando,FL,1.47,29.17,392.35
ORD000541,CUST00083,2024-05-17,Completed,Fort Worth,TX,0,46.92,633.38
ORD000542,CUST00072,2025-04-08,Cancelled,Tampa,FL,4.3,5.44,-90.38
ORD000543,CUST00350,2024-02-22,Completed,New York,NY,0,138.54,1870.23
ORD000544,CUST00317,2023-08-01,Completed,Kansas City,MO,0,76.64,1034.63
ORD000545,CUST00401,2024-03-25,Cancelled,Dallas,TX,0,61.18,825.89
ORD000546,CUST00115,2024-05-25,Completed,Boston,MA,0,96.88,1307.83
ORD000547,CUST00081,2023-09-15,Pending,Denver,CO,0,58.29,786.94
ORD000548,CUST00160,2024-08-12,Completed,Denver,CO,0,83.61,1128.77
ORD000549,CUST00135,2024-07-13,Completed,Atlanta,GA,5.54,76.2,1023.2
ORD000550,CUST00072,2024-03-07,Completed,Los Angeles,CA,0,54.59,736.98
ORD000551,CUST00032,2025-01-21,Completed,Columbus,OH,0,121.56,1641.1
ORD000552,CUST00019,2025-04-04,Completed,San Francisco,CA,45.22,112.97,1479.87
ORD000553,CUST00283,2024-03-02,Pending,Portland,OR,0,98.61,1331.23
ORD000554,CUST00180,2023-10-05,Pending,Salt Lake City,UT,5.2,80.26,1078.32
ORD000555,CUST00397,2025-03-11,Completed,Tampa,FL,48.57,5.0,18.89
ORD000556,CUST99999,2025-05-30,Completed,Fort Worth,TX,0,109.88,1483.4
ORD000557,CUST00282,2025-02-23,Completed,Salt Lake City,UT,0,21.44,289.41
ORD000558,CUST00224,2023-05-01,Completed,Dallas,TX,49.13,59.84,758.77
ORD000559,CUST00455,2023-04-05,Completed,Houston,TX,0,37.58,507.29
ORD000560,CUST00225,2023-01-16,Pending,Chicago,IL,12.5,10.61,130.74
ORD000561,CUST00150,2023-11-18,Completed,Jacksonville,FL,0,105.38,1422.69
ORD000562,CUST00106,2024-05-05,Completed,Dallas,TX,32.83,13.7,152.1
ORD000563,CUST00366,2025-04-12,Completed,Kansas City,MO,0,146.55,1978.45
ORD000564,CUST00458,2025-03-09,Pending,Boston,MA,0,139.24,1879.8
ORD000565,CUST00362,2024-07-08,Completed,Seattle,WA,0,10.15,137.07
ORD000566,CUST00284,2023-07-28,Completed,Kansas City,MO,42.07,84.13,1093.63
ORD000567,CUST00333,2025-01-12,Completed,Columbus,OH,7.1,156.5,2105.66
ORD000568,CUST00197,2023-01-22,Pending,Raleigh,NC,0,6.95,93.79
ORD000569,CUST00010,2023-03-28,Returned,Boston,MA,0,136.96,1849.02
ORD000570,CUST00273,2023-02-15,Completed,Miami,FL,0,61.69,832.76
ORD000571,CUST00312,2023-02-02,Completed,Houston,TX,0,56.69,765.34
ORD000572,CUST00425,2023-09-26,Pending,Detroit,MI,29.55,121.55,1611.36
ORD000573,CUST00199,2025-03-12,Returned,Tampa,FL,36.77,10.65,106.97
ORD000574,CUST00266,2024-07-01,Returned,Denver,CO,0,92.3,1246.05
ORD000575,CUST00465,2024-01-26,Completed,Indianapolis,IN,0,158.83,2144.2
ORD000576,CUST00173,2024-11-29,Completed,New York,NY,4.28,41.19,551.78
ORD000577,CUST00415,2023-10-08,Completed,Atlanta,GA,0,106.02,1431.3
ORD000578,CUST00009,2024-08-05,Completed,New York,NY,41.8,135.86,1792.29
ORD000579,CUST00030,2023-02-07,Completed,Orlando,FL,24.01,135.34,1803.09
ORD000580,CUST00133,2024-09-16,Completed,Philadelphia,PA,0,152.6,2060.12
ORD000581,CUST00317,2024-05-21,Completed,Seattle,WA,0,101.45,1369.52
ORD000582,CUST00297,2024-11-01,Completed,Houston,TX,0,110.02,1485.21
ORD000583,CUST00500,2025-01-04,Completed,Nashville,TN,0,152.35,2056.72
ORD000584,CUST00180,2025-05-15,Completed,Indianapolis,IN,17.67,115.38,1539.98
ORD000585,CUST00293,2024-03-30,Completed,San Antonio,TX,0,13.87,187.22
ORD000586,CUST00074,2024-11-28,Returned,Las Vegas,NV,0,103.28,1394.22
ORD000587,CUST00192,2025-03-18,Completed,Los Angeles,CA,0,156.06,2106.76
ORD000588,CUST00467,2023-10-29,Pending,Salt Lake City,UT,8.02,8.67,108.98
ORD000589,CUST00298,2023-08-05,Completed,Los Angeles,CA,25.54,125.29,1665.88
ORD000590,CUST00333,2024-01-23,Pending,Portland,OR,1.63,116.64,1573.0
ORD000591,CUST00376,2023-08-18,Pending,Philadelphia,PA,0,159.65,2155.32
ORD000592,CUST00269,2023-05-05,Completed,Minneapolis,MN,26.39,9.75,105.19
ORD000593,CUST00394,2023-07-19,Completed,Orlando,FL,14.65,40.25,528.78
ORD000594,CUST00451,2023-11-19,Completed,Las Vegas,NV,5.77,39.78,531.28
ORD000595,CUST00248,2023-12-27,Completed,Minneapolis,MN,0,13.71,185.07
ORD000596,CUST00474,2024-03-04,Completed,Charlotte,NC,0,132.73,1791.82
ORD000597,CUST00210,2024-02-22,Cancelled,San Francisco,CA,33.3,97.52,-65.84
ORD000598,CUST00461,2023-06-01,Completed,Minneapolis,MN,0,101.81,1374.42
ORD000599,CUST00365,2023-01-16,Returned,Jacksonville,FL,0,67.91,916.79
ORD000600,CUST00264,2023-05-10,Cancelled,Salt Lake City,UT,41.69,5.39,31.08
ORD000601,CUST00151,2023-12-29,Pending,Miami,FL,0,111.99,1511.91
ORD000602,CUST00024,2025-04-24,Completed,San Diego,CA,29.57,99.27,1310.63
ORD000603,CUST00359,2023-12-30,Cancelled,Phoenix,AZ,45.53,101.52,-56.43
ORD000604,CUST00304,2025-01-11,Cancelled,Dallas,TX,45.82,149.96,1978.65
ORD000605,CUST00302,2024-04-09,Completed,Las Vegas,NV,0,71.07,959.47
ORD000606,CUST00266,2023-04-10,Pending,Seattle,WA,0,79.74,1076.46
ORD000607,CUST00417,2024-01-29,Completed,Tampa,FL,0,29.86,403.12
ORD000608,CUST00146,2023-10-12,Completed,Columbus,OH,0,99.09,1337.74
ORD000609,CUST00481,2023-10-08,Completed,Austin,TX,0,37.02,499.81
ORD000610,CUST00050,2025-02-10,Pending,Indianapolis,IN,0,38.3,517.02
ORD000611,CUST00277,2024-06-04,Completed,Columbus,OH,1.37,144.56,1950.22
ORD000612,CUST00219,2025-05-02,Completed,Fort Worth,TX,18.48,46.24,605.8
ORD000613,CUST00471,2025-04-30,Completed,Orlando,FL,0,147.01,1984.64
ORD000614,CUST00143,2024-03-18,Completed,San Diego,CA,0,15.36,207.35
ORD000615,CUST00168,2025-04-02,Pending,San Diego,CA,0,127.26,1718.03
ORD000616,CUST00038,2023-10-10,Completed,Austin,TX,0,118.11,1594.44
ORD000617,CUST00163,2023-02-09,Returned,Nashville,TN,0,149.29,2015.38
ORD000618,CUST00126,2024-11-07,Returned,Fort Worth,TX,31.3,151.95,2020.03
ORD000619,CUST00417,2025-06-12,Completed,Dallas,TX,33.67,43.62,555.22
ORD000620,CUST00371,2023-10-17,Cancelled,Jacksonville,FL,0,102.15,1379.0
ORD000621,CUST00020,2023-03-10,Completed,Columbus,OH,0,98.42,1328.63
ORD000622,CUST00248,2024-09-20,Completed,Minneapolis,MN,0,94.09,1270.21
ORD000623,CUST00408,2025-05-10,Returned,Jacksonville,FL,0,47.87,646.26
ORD000624,CUST00452,2024-07-10,Completed,Atlanta,GA,0,16.89,228.03
ORD000625,CUST00238,2024-04-02,Completed,Denver,CO,0,106.53,1438.12
ORD000626,CUST00413,2023-12-22,Completed,Nashville,TN,35.24,124.15,1640.8
ORD000627,CUST00456,2024-12-04,Completed,Kansas City,MO,0,47.68,643.72
ORD000628,CUST00415,2025-03-01,Completed,Minneapolis,MN,0,108.52,1465.0
ORD000629,CUST00420,2023-09-24,Completed,Orlando,FL,13.42,116.94,1565.33
ORD000630,CUST00400,2024-02-24,Completed,Chicago,IL,0,140.3,1894.03
