order_item_id,order_id,product_id,quantity,unit_price
OI0000581,ORD000251,PROD00016,4,89.11
OI0000582,ORD000252,PROD00158,1,763.61
OI0000583,ORD000253,PROD00027,2,267.78
OI0000584,ORD000253,PROD00116,3,147.99
OI0000585,ORD000253,PROD00014,4,606.8
OI0000586,ORD000253,PROD00046,4,232.16
OI0000587,ORD000254,PROD00167,3,337.16
OI0000588,ORD000255,PROD00108,1,81.59
OI0000589,ORD000255,PROD00027,1,267.78
OI0000590,ORD000256,PROD00126,2,558.75
OI0000591,ORD000257,PROD00195,4,276.8
OI0000592,ORD000257,PROD00082,3,213.35
OI0000593,ORD000258,PROD00085,4,335.7
OI0000594,ORD000258,PROD00111,3,552.86
OI0000595,ORD000259,PROD00043,5,382.27
OI0000596,ORD000260,PROD00036,2,322.92
OI0000597,ORD000260,PROD00134,4,296.12
OI0000598,ORD000260,PROD00011,3,22.38
OI0000599,ORD000261,PROD00100,5,577.83
OI0000600,ORD000261,PROD00080,5,56.83
OI0000601,ORD000261,PROD00178,3,519.35
OI0000602,ORD000262,PROD00040,1,716.63
OI0000603,ORD000262,PROD00173,5,778.75
OI0000604,ORD000263,PROD00118,2,372.82
OI0000605,ORD000263,PROD00041,2,186.37
OI0000606,ORD000264,PROD00134,3,296.12
OI0000607,ORD000264,PROD00114,4,120.31
OI0000608,ORD000264,PROD00035,5,332.61
OI0000609,ORD000264,PROD00200,4,852.45
OI0000610,ORD000265,PROD00097,2,407.1
OI0000611,ORD000266,PROD00124,2,425.98
OI0000612,ORD000267,PROD00021,1,601.54
OI0000613,ORD000267,PROD00171,2,561.13
OI0000614,ORD000267,PROD00163,3,343.04
OI0000615,ORD000268,PROD00109,2,369.13
OI0000616,ORD000268,PROD00116,1,147.99
OI0000617,ORD000269,PROD00087,5,144.82
OI0000618,ORD000270,PROD00033,2,568.38
OI0000619,ORD000270,PROD00172,2,810.25
OI0000620,ORD000271,PROD00115,1,132.06
OI0000621,ORD000271,PROD00042,1,98.87
OI0000622,ORD000272,PROD00085,3,335.7
OI0000623,ORD000272,PROD00134,2,296.12
OI0000624,ORD000272,PROD00116,4,147.99
OI0000625,ORD000273,PROD00027,5,267.78
OI0000626,ORD000273,PROD00018,5,926.99
OI0000627,ORD000274,PROD00074,4,244.58
OI0000628,ORD000274,PROD00101,3,684.8
OI0000629,ORD000275,PROD00072,3,52.14
OI0000630,ORD000275,PROD00111,2,552.86
OI0000631,ORD000276,PROD00160,2,601.22
OI0000632,ORD000277,PROD00091,4,1128.36
OI0000633,ORD000278,PROD00109,2,369.13
OI0000634,ORD000279,PROD00081,5,323.72
OI0000635,ORD000279,PROD00072,4,52.14
OI0000636,ORD000279,PROD00125,5,878.21
OI0000637,ORD000280,PROD00022,1,1218.83
OI0000638,ORD000280,PROD00063,1,478.95
OI0000639,ORD000281,PROD00130,4,404.49
OI0000640,ORD000281,PROD00058,4,111.2
OI0000641,ORD000281,PROD00014,5,606.8
OI0000642,ORD000282,PROD00139,1,431.69
OI0000643,ORD000282,PROD00056,3,265.08
OI0000644,ORD000282,PROD00051,4,463.06
OI0000645,ORD000283,PROD00116,5,147.99
OI0000646,ORD000284,PROD00082,3,213.35
OI0000647,ORD000284,PROD00169,4,769.54
OI0000648,ORD000284,PROD00149,3,140.89
OI0000649,ORD000285,PROD00146,5,843.74
OI0000650,ORD000285,PROD00095,3,150.61
OI0000651,ORD000286,PROD00177,2,607.52
OI0000652,ORD000286,PROD00162,1,495.63
OI0000653,ORD000287,PROD00074,5,244.58
OI0000654,ORD000287,PROD00089,3,777.04
OI0000655,ORD000288,PROD00094,1,109.52
OI0000656,ORD000289,PROD00199,5,86.25
OI0000657,ORD000289,PROD00195,3,276.8
OI0000658,ORD000289,PROD00018,2,926.99
OI0000659,ORD000289,PROD00096,3,901.92
OI0000660,ORD000290,PROD00053,2,286.79
OI0000661,ORD000290,PROD00099,3,497.31
OI0000662,ORD000291,PROD00188,2,689.67
OI0000663,ORD000291,PROD00015,3,163.87
OI0000664,ORD000292,PROD00186,2,321.93
OI0000665,ORD000292,PROD00073,3,472.71
OI0000666,ORD000292,PROD99999,5,354.09
OI0000667,ORD000293,PROD00060,1,26.85
OI0000668,ORD000294,PROD00184,5,202.51
OI0000669,ORD000294,PROD00093,2,337.65
OI0000670,ORD000295,PROD00150,1,540.84
OI0000671,ORD000295,PROD00123,3,449.69
OI0000672,ORD000296,PROD00168,2,301.92
OI0000673,ORD000297,PROD00023,5,87.21
OI0000674,ORD000297,PROD00030,3,178.19
OI0000675,ORD000298,PROD00060,5,26.85
OI0000676,ORD000298,PROD00122,2,868.42
OI0000677,ORD000298,PROD00176,2,746.46
OI0000678,ORD000299,PROD00107,4,80.89
OI0000679,ORD000299,PROD00033,1,568.38
OI0000680,ORD000299,PROD00198,1,210.84
OI0000681,ORD000299,PROD00182,1,334.16
OI0000682,ORD000300,PROD00075,3,171.72
OI0000683,ORD000300,PROD00042,5,98.87
OI0000684,ORD000300,PROD00140,1,586.18
OI0000685,ORD000300,PROD00174,3,602.87
OI0000686,ORD000300,PROD00030,1,178.19
OI0000687,ORD000301,PROD00010,1,1109.86
OI0000688,ORD000301,PROD00050,5,110.29
OI0000689,ORD000301,PROD00179,4,784.78
OI0000690,ORD000302,PROD00111,4,552.86
OI0000691,ORD000302,PROD00077,1,455.24
OI0000692,ORD000302,PROD00022,2,1218.83
OI0000693,ORD000302,PROD00145,1,75.68
OI0000694,ORD000302,PROD00196,1,448.85
OI0000695,ORD000303,PROD00029,2,257.12
OI0000696,ORD000303,PROD00006,2,51.17
OI0000697,ORD000304,PROD00152,1,318.78
OI0000698,ORD000305,PROD00133,4,642.47
OI0000699,ORD000305,PROD00184,3,202.51
OI0000700,ORD000305,PROD00040,4,716.63
OI0000701,ORD000305,PROD00020,2,541.07
OI0000702,ORD000305,PROD00007,4,399.83
OI0000703,ORD000306,PROD00020,1,541.07
OI0000704,ORD000306,PROD00177,1,607.52
OI0000705,ORD000306,PROD00195,5,276.8
OI0000706,ORD000306,PROD00198,4,210.84
OI0000707,ORD000306,PROD00119,3,936.38
OI0000708,ORD000307,PROD00153,4,835.05
OI0000709,ORD000307,PROD00155,2,413.28
OI0000710,ORD000308,PROD00177,1,607.52
OI0000711,ORD000308,PROD00191,5,532.79
OI0000712,ORD000308,PROD00007,1,399.83
OI0000713,ORD000308,PROD00013,2,1000.09
OI0000714,ORD000308,PROD00056,1,265.08
OI0000715,ORD000309,PROD00137,3,612.77
OI0000716,ORD000309,PROD00179,5,784.78
OI0000717,ORD000309,PROD00160,2,601.22
OI0000718,ORD000310,PROD00188,5,689.67
OI0000719,ORD000311,PROD00084,2,575.76
OI0000720,ORD000311,PROD00141,3,44.94
OI0000721,ORD000312,PROD00029,1,257.12
OI0000722,ORD000312,PROD00108,2,81.59
OI0000723,ORD000313,PROD00043,2,382.27
OI0000724,ORD000313,PROD00139,2,431.69
OI0000725,ORD000313,PROD00126,5,558.75
OI0000726,ORD000313,PROD00050,2,110.29
OI0000727,ORD000314,PROD00178,3,519.35
OI0000728,ORD000314,PROD00133,4,642.47
OI0000729,ORD000315,PROD00111,3,552.86
OI0000730,ORD000315,PROD00060,1,26.85
OI0000731,ORD000315,PROD00103,4,822.59
OI0000732,ORD000315,PROD00044,4,675.68
OI0000733,ORD000316,PROD00092,1,673.82
OI0000734,ORD000316,PROD00029,3,257.12
OI0000735,ORD000317,PROD00113,1,135.11
OI0000736,ORD000318,PROD00180,1,742.5
OI0000737,ORD000318,PROD00138,1,868.7
OI0000738,ORD000318,PROD00008,4,881.57
OI0000739,ORD000319,PROD00043,1,382.27
OI0000740,ORD000320,PROD00182,4,334.16
OI0000741,ORD000320,PROD00067,4,593.36
OI0000742,ORD000320,PROD00064,3,31.18
OI0000743,ORD000321,PROD00060,1,26.85
OI0000744,ORD000321,PROD00007,3,399.83
OI0000745,ORD000321,PROD00081,3,323.72
OI0000746,ORD000321,PROD00091,4,1128.36
OI0000747,ORD000322,PROD00002,1,680.84
OI0000748,ORD000323,PROD00036,2,322.92
OI0000749,ORD000323,PROD00134,5,296.12
OI0000750,ORD000324,PROD00033,4,568.38
OI0000751,ORD000324,PROD00054,5,409.72
OI0000752,ORD000325,PROD00015,3,163.87
OI0000753,ORD000326,PROD00006,5,51.17
OI0000754,ORD000326,PROD00008,5,881.57
OI0000755,ORD000326,PROD00105,3,444.1
OI0000756,ORD000327,PROD00049,3,115.76
OI0000757,ORD000328,PROD00005,5,476.87
OI0000758,ORD000328,PROD00144,4,21.05
OI0000759,ORD000328,PROD00009,4,411.63
OI0000760,ORD000328,PROD00125,3,878.21
OI0000761,ORD000329,PROD00182,2,334.16
OI0000762,ORD000329,PROD00091,5,1128.36
OI0000763,ORD000329,PROD00110,3,436.43
OI0000764,ORD000330,PROD00190,4,474.91
OI0000765,ORD000331,PROD00091,2,1128.36
OI0000766,ORD000331,PROD00044,1,675.68
OI0000767,ORD000331,PROD00191,1,532.79
OI0000768,ORD000332,PROD00070,5,145.46
OI0000769,ORD000332,PROD00073,3,472.71
OI0000770,ORD000333,PROD00173,4,778.75
OI0000771,ORD000333,PROD00142,2,122.28
OI0000772,ORD000334,PROD00132,1,399.42
OI0000773,ORD000334,PROD00175,1,29.99
OI0000774,ORD000335,PROD00143,1,291.6
OI0000775,ORD000336,PROD00073,3,472.71
OI0000776,ORD000337,PROD00189,1,167.34
OI0000777,ORD000337,PROD00200,5,852.45
OI0000778,ORD000338,PROD00179,3,784.78
OI0000779,ORD000338,PROD00181,2,679.65
OI0000780,ORD000339,PROD00039,5,309.98
OI0000781,ORD000339,PROD00055,5,16.19
OI0000782,ORD000340,PROD00104,5,175.68
OI0000783,ORD000340,PROD00032,1,945.42
OI0000784,ORD000340,PROD00107,4,80.89
OI0000785,ORD000341,PROD00183,1,190.35
OI0000786,ORD000342,PROD00187,1,313.26
OI0000787,ORD000342,PROD00120,5,779.32
OI0000788,ORD000343,PROD00185,4,446.51
OI0000789,ORD000343,PROD00031,4,576.31
OI0000790,ORD000343,PROD00077,3,455.24
OI0000791,ORD000344,PROD00021,5,601.54
OI0000792,ORD000345,PROD00195,3,276.8
OI0000793,ORD000345,PROD00045,3,775.67
OI0000794,ORD000345,PROD00126,5,558.75
OI0000795,ORD000345,PROD00167,2,337.16
OI0000796,ORD000346,PROD00172,3,810.25
OI0000797,ORD000347,PROD00187,1,313.26
OI0000798,ORD000347,PROD00144,1,21.05
OI0000799,ORD000348,PROD00045,1,775.67
OI0000800,ORD000348,PROD00193,5,553.86
OI0000801,ORD000349,PROD00042,4,98.87
OI0000802,ORD000349,PROD00150,4,540.84
OI0000803,ORD000349,PROD00106,2,972.8
OI0000804,ORD000350,PROD00185,5,446.51
OI0000805,ORD000350,PROD00147,3,504.99
OI0000806,ORD000351,PROD00104,5,175.68
OI0000807,ORD000351,PROD00028,1,807.89
OI0000808,ORD000352,PROD00191,5,532.79
OI0000809,ORD000352,PROD00006,2,51.17
OI0000810,ORD000352,PROD00199,5,86.25
OI0000811,ORD000353,PROD00183,4,190.35
OI0000812,ORD000353,PROD00149,1,140.89
OI0000813,ORD000353,PROD00193,5,553.86
OI0000814,ORD000354,PROD00061,3,590.23
OI0000815,ORD000354,PROD00173,4,778.75
OI0000816,ORD000354,PROD00078,4,828.62
OI0000817,ORD000354,PROD00046,3,232.16
OI0000818,ORD000354,PROD00122,3,868.42
OI0000819,ORD000355,PROD00114,4,120.31
OI0000820,ORD000355,PROD00174,5,602.87
OI0000821,ORD000355,PROD00129,5,183.59
OI0000822,ORD000356,PROD00090,1,785.42
OI0000823,ORD000357,PROD00034,1,48.06
OI0000824,ORD000358,PROD00102,2,160.46
OI0000825,ORD000359,PROD00191,3,532.79
OI0000826,ORD000360,PROD00096,2,901.92
OI0000827,ORD000360,PROD00157,1,195.18
OI0000828,ORD000361,PROD00199,1,86.25
OI0000829,ORD000361,PROD00059,4,518.56
OI0000830,ORD000361,PROD00038,3,782.34
OI0000831,ORD000361,PROD00191,1,532.79
OI0000832,ORD000361,PROD00182,4,334.16
OI0000833,ORD000362,PROD00007,3,399.83
OI0000834,ORD000362,PROD00054,4,409.72
OI0000835,ORD000362,PROD00054,4,409.72
OI0000836,ORD000363,PROD00067,5,593.36
OI0000837,ORD000363,PROD00179,5,784.78
OI0000838,ORD000364,PROD00057,2,687.72
OI0000839,ORD000365,PROD00054,2,409.72
OI0000840,ORD000366,PROD00197,1,720.46
OI0000841,ORD000366,PROD99999,3,349.53
OI0000842,ORD000366,PROD00054,1,409.72
OI0000843,ORD000367,PROD00069,2,747.67
OI0000844,ORD000368,PROD00032,5,945.42
OI0000845,ORD000368,PROD00132,3,399.42
OI0000846,ORD000368,PROD00163,1,343.04
OI0000847,ORD000368,PROD00166,5,1051.59
OI0000848,ORD000369,PROD00119,1,936.38
OI0000849,ORD000369,PROD00182,3,334.16
OI0000850,ORD000370,PROD00030,4,178.19
OI0000851,ORD000370,PROD00099,4,497.31
OI0000852,ORD000370,PROD00181,3,679.65
OI0000853,ORD000371,PROD00025,5,436.74
OI0000854,ORD000371,PROD00119,2,936.38
OI0000855,ORD000371,PROD00008,2,881.57
OI0000856,ORD000372,PROD00166,5,1051.59
OI0000857,ORD000372,PROD00136,2,383.65
OI0000858,ORD000373,PROD00135,2,309.43
OI0000859,ORD000374,PROD00057,5,687.72
OI0000860,ORD000374,PROD00120,5,779.32
OI0000861,ORD000375,PROD00021,1,601.54
OI0000862,ORD000375,PROD00025,3,436.74
OI0000863,ORD000375,PROD00173,3,778.75
OI0000864,ORD000375,PROD00200,1,852.45
OI0000865,ORD000376,PROD00112,5,624.27
OI0000866,ORD000377,PROD00010,4,1109.86
OI0000867,ORD000377,PROD00077,4,455.24
OI0000868,ORD000378,PROD00146,5,843.74
OI0000869,ORD000379,PROD00150,5,540.84
OI0000870,ORD000379,PROD00188,5,689.67
OI0000871,ORD000380,PROD00121,2,747.1
OI0000872,ORD000380,PROD00091,4,1128.36
OI0000873,ORD000381,PROD00076,4,10.66
OI0000874,ORD000382,PROD00158,5,763.61
OI0000875,ORD000383,PROD00145,3,75.68
OI0000876,ORD000384,PROD00170,2,312.82
OI0000877,ORD000384,PROD00015,2,163.87
OI0000878,ORD000385,PROD00024,2,525.45
OI0000879,ORD000386,PROD00053,4,286.79
OI0000880,ORD000386,PROD00191,3,532.79
OI0000881,ORD000386,PROD00169,2,769.54
OI0000882,ORD000387,PROD00044,2,675.68
OI0000883,ORD000387,PROD00130,5,404.49
OI0000884,ORD000387,PROD00017,4,650.13
OI0000885,ORD000388,PROD00032,1,945.42
OI0000886,ORD000389,PROD00102,1,160.46
OI0000887,ORD000389,PROD00054,2,409.72
OI0000888,ORD000390,PROD00194,5,833.29
OI0000889,ORD000390,PROD00161,4,673.05
OI0000890,ORD000391,PROD00162,1,495.63
OI0000891,ORD000391,PROD00111,5,552.86
OI0000892,ORD000392,PROD00127,4,310.77
OI0000893,ORD000392,PROD00198,3,210.84
OI0000894,ORD000392,PROD00144,3,21.05
OI0000895,ORD000393,PROD00064,4,31.18
OI0000896,ORD000393,PROD00148,3,261.05
OI0000897,ORD000394,PROD00177,2,607.52
OI0000898,ORD000394,PROD00197,1,720.46
OI0000899,ORD000394,PROD00183,5,190.35
OI0000900,ORD000394,PROD00008,4,881.57
OI0000901,ORD000395,PROD00023,4,87.21
OI0000902,ORD000395,PROD00078,4,828.62
OI0000903,ORD000396,PROD00193,2,553.86
OI0000904,ORD000397,PROD00068,5,408.36
OI0000905,ORD000397,PROD00131,2,92.29
OI0000906,ORD000397,PROD00102,3,160.46
OI0000907,ORD000397,PROD00062,5,365.58
OI0000908,ORD000397,PROD00173,4,778.75
OI0000909,ORD000398,PROD00043,2,382.27
OI0000910,ORD000398,PROD00060,5,26.85
OI0000911,ORD000398,PROD00085,1,335.7
OI0000912,ORD000399,PROD00092,2,673.82
OI0000913,ORD000400,PROD00134,2,296.12
OI0000914,ORD000400,PROD00080,3,56.83
OI0000915,ORD000401,PROD99999,1,156.83
OI0000916,ORD000401,PROD00104,3,175.68
OI0000917,ORD000402,PROD00150,1,540.84
OI0000918,ORD000402,PROD00048,3,175.58
OI0000919,ORD000403,PROD00187,4,313.26
OI0000920,ORD000404,PROD00142,5,122.28
OI0000921,ORD000404,PROD00180,5,742.5
OI0000922,ORD000404,PROD00012,3,1108.03
OI0000923,ORD000405,PROD00057,3,687.72
OI0000924,ORD000406,PROD00183,4,190.35
OI0000925,ORD000407,PROD00132,1,399.42
OI0000926,ORD000408,PROD00151,4,95.47
OI0000927,ORD000408,PROD00133,1,642.47
OI0000928,ORD000408,PROD00076,4,10.66
OI0000929,ORD000409,PROD00096,4,901.92
OI0000930,ORD000410,PROD00024,5,525.45
OI0000931,ORD000410,PROD00149,4,140.89
OI0000932,ORD000410,PROD00186,3,321.93
OI0000933,ORD000411,PROD00172,5,810.25
OI0000934,ORD000411,PROD00148,4,261.05
OI0000935,ORD000412,PROD00170,4,312.82
OI0000936,ORD000413,PROD00080,2,56.83
OI0000937,ORD000414,PROD00042,5,98.87
OI0000938,ORD000414,PROD00094,1,109.52
OI0000939,ORD000415,PROD00152,2,318.78
OI0000940,ORD000415,PROD00050,3,110.29
OI0000941,ORD000416,PROD00145,3,75.68
OI0000942,ORD000417,PROD00055,1,16.19
OI0000943,ORD000418,PROD00093,3,337.65
OI0000944,ORD000418,PROD00184,5,202.51
OI0000945,ORD000418,PROD99999,1,205.72
OI0000946,ORD000418,PROD00047,2,804.26
OI0000947,ORD000419,PROD00016,5,89.11
OI0000948,ORD000419,PROD00095,4,150.61
OI0000949,ORD000419,PROD00173,1,778.75
OI0000950,ORD000420,PROD00165,1,452.34
OI0000951,ORD000421,PROD00034,2,48.06
OI0000952,ORD000421,PROD00158,2,763.61
OI0000953,ORD000421,PROD00047,5,804.26
OI0000954,ORD000421,PROD00131,5,92.29
OI0000955,ORD000422,PROD00110,2,436.43
OI0000956,ORD000422,PROD00073,3,472.71
OI0000957,ORD000422,PROD00143,5,291.6
OI0000958,ORD000423,PROD00027,5,267.78
OI0000959,ORD000423,PROD00163,4,343.04
OI0000960,ORD000423,PROD00013,3,1000.09
OI0000961,ORD000424,PROD00017,1,650.13
OI0000962,ORD000425,PROD00002,4,680.84
OI0000963,ORD000425,PROD00199,5,86.25
OI0000964,ORD000425,PROD00065,4,253.5
OI0000965,ORD000426,PROD00180,5,742.5
OI0000966,ORD000426,PROD00027,5,267.78
OI0000967,ORD000426,PROD00070,3,145.46
OI0000968,ORD000427,PROD00091,4,1128.36
OI0000969,ORD000428,PROD00190,5,474.91
OI0000970,ORD000429,PROD00178,3,519.35
OI0000971,ORD000430,PROD00143,5,291.6
OI0000972,ORD000430,PROD00090,1,785.42
OI0000973,ORD000431,PROD00071,2,124.97
OI0000974,ORD000431,PROD00169,5,769.54
OI0000975,ORD000432,PROD00167,4,337.16
OI0000976,ORD000432,PROD00049,5,115.76
OI0000977,ORD000433,PROD00100,5,577.83
OI0000978,ORD000434,PROD00025,3,436.74
OI0000979,ORD000434,PROD00135,4,309.43
OI0000980,ORD000434,PROD00076,4,10.66
OI0000981,ORD000435,PROD00004,4,417.95
OI0000982,ORD000435,PROD00115,1,132.06
OI0000983,ORD000435,PROD00100,5,577.83
OI0000984,ORD000435,PROD00003,3,540.21
OI0000985,ORD000436,PROD00103,5,822.59
OI0000986,ORD000436,PROD00173,1,778.75
OI0000987,ORD000437,PROD00041,4,186.37
OI0000988,ORD000438,PROD00041,3,186.37
OI0000989,ORD000438,PROD00128,2,103.13
OI0000990,ORD000438,PROD00038,3,782.34
OI0000991,ORD000439,PROD00039,4,309.98
OI0000992,ORD000440,PROD99999,5,167.3
OI0000993,ORD000440,PROD00080,1,56.83
OI0000994,ORD000440,PROD00028,1,807.89
OI0000995,ORD000441,PROD00161,2,673.05
OI0000996,ORD000441,PROD00197,1,720.46
OI0000997,ORD000442,PROD00106,5,972.8
OI0000998,ORD000442,PROD00160,2,601.22
OI0000999,ORD000443,PROD00184,1,202.51
OI0001000,ORD000444,PROD00149,3,140.89
OI0001001,ORD000444,PROD00058,3,111.2
OI0001002,ORD000445,PROD00020,1,541.07
OI0001003,ORD000445,PROD00138,4,868.7
OI0001004,ORD000445,PROD00068,2,408.36
OI0001005,ORD000445,PROD00163,4,343.04
OI0001006,ORD000446,PROD00177,1,607.52
OI0001007,ORD000446,PROD00025,4,436.74
OI0001008,ORD000447,PROD00024,5,525.45
OI0001009,ORD000447,PROD00175,5,29.99
OI0001010,ORD000447,PROD00028,1,807.89
OI0001011,ORD000447,PROD00146,3,843.74
OI0001012,ORD000448,PROD00119,5,936.38
OI0001013,ORD000449,PROD00056,3,265.08
OI0001014,ORD000449,PROD00116,3,147.99
OI0001015,ORD000449,PROD00107,3,80.89
OI0001016,ORD000450,PROD00037,4,305.92
OI0001017,ORD000450,PROD00039,3,309.98
OI0001018,ORD000451,PROD00083,1,208.89
OI0001019,ORD000451,PROD00120,5,779.32
OI0001020,ORD000451,PROD00142,1,122.28
OI0001021,ORD000452,PROD00094,5,109.52
OI0001022,ORD000452,PROD00121,3,747.1
OI0001023,ORD000452,PROD00122,4,868.42
OI0001024,ORD000452,PROD00137,5,612.77
OI0001025,ORD000452,PROD00077,5,455.24
OI0001026,ORD000453,PROD00034,4,48.06
OI0001027,ORD000453,PROD00019,2,253.38
OI0001028,ORD000454,PROD00093,1,337.65
OI0001029,ORD000454,PROD00193,4,553.86
OI0001030,ORD000454,PROD00169,4,769.54
OI0001031,ORD000455,PROD00022,3,1218.83
OI0001032,ORD000455,PROD00163,1,343.04
OI0001033,ORD000455,PROD00021,3,601.54
OI0001034,ORD000456,PROD00153,3,835.05
OI0001035,ORD000456,PROD00119,2,936.38
OI0001036,ORD000457,PROD00157,1,195.18
OI0001037,ORD000458,PROD00093,2,337.65
OI0001038,ORD000458,PROD00149,2,140.89
OI0001039,ORD000458,PROD00158,1,763.61
OI0001040,ORD000459,PROD00053,3,286.79
OI0001041,ORD000460,PROD00154,5,400.8
OI0001042,ORD000461,PROD00184,1,202.51
OI0001043,ORD000461,PROD00135,4,309.43
OI0001044,ORD000461,PROD00014,2,606.8
OI0001045,ORD000462,PROD00040,3,716.63
OI0001046,ORD000463,PROD00057,4,687.72
OI0001047,ORD000464,PROD00012,2,1108.03
OI0001048,ORD000464,PROD00042,2,98.87
OI0001049,ORD000464,PROD00083,1,208.89
OI0001050,ORD000464,PROD00113,4,135.11
OI0001051,ORD000465,PROD00080,5,56.83
OI0001052,ORD000466,PROD00119,4,936.38
OI0001053,ORD000467,PROD00002,2,680.84
OI0001054,ORD000467,PROD00106,3,972.8
OI0001055,ORD000467,PROD00001,4,62.49
OI0001056,ORD000468,PROD00042,5,98.87
OI0001057,ORD000468,PROD00031,2,576.31
OI0001058,ORD000469,PROD00033,2,568.38
OI0001059,ORD000469,PROD00129,5,183.59
OI0001060,ORD000469,PROD00143,4,291.6
OI0001061,ORD000470,PROD00056,2,265.08
OI0001062,ORD000471,PROD00185,5,446.51
OI0001063,ORD000471,PROD00111,1,552.86
OI0001064,ORD000471,PROD00103,4,822.59
OI0001065,ORD000471,PROD00070,2,145.46
OI0001066,ORD000472,PROD00168,2,301.92
OI0001067,ORD000473,PROD00187,5,313.26
OI0001068,ORD000473,PROD00134,4,296.12
OI0001069,ORD000473,PROD00040,2,716.63
OI0001070,ORD000473,PROD00100,4,577.83
OI0001071,ORD000473,PROD00023,1,87.21
OI0001072,ORD000474,PROD00058,3,111.2
OI0001073,ORD000474,PROD00136,4,383.65
OI0001074,ORD000475,PROD00093,5,337.65
OI0001075,ORD000475,PROD00182,3,334.16
OI0001076,ORD000475,PROD00160,5,601.22
OI0001077,ORD000476,PROD00054,4,409.72
OI0001078,ORD000476,PROD00177,5,607.52
OI0001079,ORD000476,PROD00126,4,558.75
OI0001080,ORD000477,PROD00094,3,109.52
OI0001081,ORD000477,PROD00109,3,369.13
OI0001082,ORD000478,PROD00153,3,835.05
OI0001083,ORD000479,PROD00143,5,291.6
OI0001084,ORD000480,PROD00046,4,232.16
OI0001085,ORD000480,PROD00050,5,110.29
OI0001086,ORD000480,PROD00126,1,558.75
OI0001087,ORD000481,PROD00025,2,436.74
OI0001088,ORD000481,PROD00086,1,40.06
OI0001089,ORD000482,PROD00051,3,463.06
OI0001090,ORD000482,PROD00041,3,186.37
OI0001091,ORD000483,PROD00023,5,87.21
OI0001092,ORD000483,PROD00025,4,436.74
OI0001093,ORD000483,PROD00065,5,253.5
OI0001094,ORD000483,PROD00161,5,673.05
OI0001095,ORD000483,PROD00023,4,87.21
OI0001096,ORD000484,PROD00007,5,399.83
OI0001097,ORD000485,PROD00171,4,561.13
OI0001098,ORD000485,PROD00010,4,1109.86
OI0001099,ORD000485,PROD00047,4,804.26
OI0001100,ORD000485,PROD00079,2,52.11
OI0001101,ORD000486,PROD00100,4,577.83
OI0001102,ORD000487,PROD00093,4,337.65
OI0001103,ORD000487,PROD00193,3,553.86
OI0001104,ORD000487,PROD00114,2,120.31
OI0001105,ORD000487,PROD00126,1,558.75
OI0001106,ORD000487,PROD00086,5,40.06
OI0001107,ORD000488,PROD00174,2,602.87
OI0001108,ORD000489,PROD00002,5,680.84
OI0001109,ORD000489,PROD00088,5,1130.8
OI0001110,ORD000489,PROD00165,4,452.34
OI0001111,ORD000490,PROD00194,5,833.29
OI0001112,ORD000490,PROD00089,4,777.04
OI0001113,ORD000490,PROD00152,2,318.78
OI0001114,ORD000491,PROD00106,4,972.8
OI0001115,ORD000491,PROD00098,4,36.55
OI0001116,ORD000491,PROD00127,3,310.77
OI0001117,ORD000491,PROD00068,5,408.36
OI0001118,ORD000492,PROD00099,5,497.31
OI0001119,ORD000492,PROD00114,3,120.31
OI0001120,ORD000493,PROD00189,4,167.34
OI0001121,ORD000493,PROD00082,2,213.35
OI0001122,ORD000494,PROD00062,2,365.58
OI0001123,ORD000495,PROD99999,5,365.24
OI0001124,ORD000495,PROD00081,5,323.72
OI0001125,ORD000496,PROD00061,3,590.23
OI0001126,ORD000497,PROD00009,4,411.63
OI0001127,ORD000498,PROD00137,5,612.77
OI0001128,ORD000498,PROD00104,2,175.68
OI0001129,ORD000499,PROD00105,3,444.1
